index,image,species,individual_id,path,class,count
11766,3b5c556001eff6.jpg,beluga_whale,29623de1f9a5,../input/happy-whale-and-dolphin/train_images/3b5c556001eff6.jpg,whale,33
11769,3b63ad88d05096.jpg,bottlenose_dolphin,9e89f8e28807,../input/happy-whale-and-dolphin/train_images/3b63ad88d05096.jpg,dolphin,141
11773,3b6dda8ff8b3a7.jpg,beluga_whale,4e0949156bd7,../input/happy-whale-and-dolphin/train_images/3b6dda8ff8b3a7.jpg,whale,21
11775,3b6f088c00fa9e.jpg,false_killer_whale,bf412253bbc2,../input/happy-whale-and-dolphin/train_images/3b6f088c00fa9e.jpg,whale,77
11777,3b6f9fb71a986e.jpg,humpback_whale,8beb43dfa67e,../input/happy-whale-and-dolphin/train_images/3b6f9fb71a986e.jpg,whale,23
11778,3b7310e146845c.jpg,false_killer_whale,a8040569f5e3,../input/happy-whale-and-dolphin/train_images/3b7310e146845c.jpg,whale,29
11780,3b7900fd2b91de.jpg,beluga_whale,f8d95c7b3fa6,../input/happy-whale-and-dolphin/train_images/3b7900fd2b91de.jpg,whale,20
11781,3b7c9e70be0644.jpg,bottlenose_dolphin,bc1eb2241633,../input/happy-whale-and-dolphin/train_images/3b7c9e70be0644.jpg,dolphin,141
11784,3b7dff917ff1d8.jpg,killer_whale,5237b2a5ea5e,../input/happy-whale-and-dolphin/train_images/3b7dff917ff1d8.jpg,whale,32
11786,3b813d786ff510.jpg,humpback_whale,ae4343270756,../input/happy-whale-and-dolphin/train_images/3b813d786ff510.jpg,whale,75
11787,3b8245a1c59080.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/3b8245a1c59080.jpg,whale,400
11788,3b8522cf8ced12.jpg,fin_whale,6c06847d81e4,../input/happy-whale-and-dolphin/train_images/3b8522cf8ced12.jpg,whale,27
11789,3b8629bd0d2fe7.jpg,bottlenose_dolphin,9a6b86f7bb3e,../input/happy-whale-and-dolphin/train_images/3b8629bd0d2fe7.jpg,dolphin,45
11790,3b88e597d2f5da.jpg,bottlenose_dolphin,65115a5e60a4,../input/happy-whale-and-dolphin/train_images/3b88e597d2f5da.jpg,dolphin,56
11794,3b8c11555501cc.jpg,beluga_whale,f17a28521e9d,../input/happy-whale-and-dolphin/train_images/3b8c11555501cc.jpg,whale,36
11795,3b8db4433d7329.jpg,beluga_whale,29623de1f9a5,../input/happy-whale-and-dolphin/train_images/3b8db4433d7329.jpg,whale,33
11797,3b91afa152af90.jpg,bottlenose_dolphin,aa17186c38fe,../input/happy-whale-and-dolphin/train_images/3b91afa152af90.jpg,dolphin,21
11798,3b93fb36c7b5ad.jpg,minke_whale,dd8c756c9cb7,../input/happy-whale-and-dolphin/train_images/3b93fb36c7b5ad.jpg,whale,98
11802,3b99203cd230b5.jpg,killer_whale,145e8bbf24f4,../input/happy-whale-and-dolphin/train_images/3b99203cd230b5.jpg,whale,18
11803,3b9a2ff7bd4890.jpg,fin_whale,a86b9a0c8b35,../input/happy-whale-and-dolphin/train_images/3b9a2ff7bd4890.jpg,whale,15
11804,3b9bc5d5ab39a4.jpg,bottlenose_dolphin,fea76d873132,../input/happy-whale-and-dolphin/train_images/3b9bc5d5ab39a4.jpg,dolphin,12
11806,3b9ffc5922c744.jpg,false_killer_whale,f7bb4f9a9d1a,../input/happy-whale-and-dolphin/train_images/3b9ffc5922c744.jpg,whale,44
11807,3ba1ad1d8718c8.jpg,beluga_whale,6f47542558a1,../input/happy-whale-and-dolphin/train_images/3ba1ad1d8718c8.jpg,whale,38
11809,3ba43f761ea423.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/3ba43f761ea423.jpg,whale,400
11810,3ba4e28bd4618a.jpg,false_killer_whale,b602f1224dee,../input/happy-whale-and-dolphin/train_images/3ba4e28bd4618a.jpg,whale,69
11813,3ba8e49790b818.jpg,beluga_whale,4f7d1d8b4f9b,../input/happy-whale-and-dolphin/train_images/3ba8e49790b818.jpg,whale,18
11815,3ba9e6020d16da.jpg,humpback_whale,dad9b2cc8452,../input/happy-whale-and-dolphin/train_images/3ba9e6020d16da.jpg,whale,38
11817,3bab3695be4207.jpg,killer_whale,5137800a3ef7,../input/happy-whale-and-dolphin/train_images/3bab3695be4207.jpg,whale,21
11821,3bb0027bd869ed.jpg,bottlenose_dolphin,695bb814ce56,../input/happy-whale-and-dolphin/train_images/3bb0027bd869ed.jpg,dolphin,81
11825,3bb6f21e0cce84.jpg,gray_whale,348f0fca7d1b,../input/happy-whale-and-dolphin/train_images/3bb6f21e0cce84.jpg,whale,25
11826,3bb8047c88fbe6.jpg,false_killer_whale,9763308b27a4,../input/happy-whale-and-dolphin/train_images/3bb8047c88fbe6.jpg,whale,18
11827,3bb9b6b77ddbc7.jpg,beluga_whale,59abcc1b41ec,../input/happy-whale-and-dolphin/train_images/3bb9b6b77ddbc7.jpg,whale,40
11828,3bb9f01b4edbaf.jpg,beluga_whale,29623de1f9a5,../input/happy-whale-and-dolphin/train_images/3bb9f01b4edbaf.jpg,whale,33
11830,3bc106cfbefd43.jpg,beluga_whale,da65f819073c,../input/happy-whale-and-dolphin/train_images/3bc106cfbefd43.jpg,whale,39
11831,3bc14767e4ff4f.jpg,bottlenose_dolphin,fa633c922517,../input/happy-whale-and-dolphin/train_images/3bc14767e4ff4f.jpg,dolphin,26
11832,3bc190a7faa572.jpg,bottlenose_dolphin,0616562235a9,../input/happy-whale-and-dolphin/train_images/3bc190a7faa572.jpg,dolphin,17
11834,3bc40973e4c96d.jpg,bottlenose_dolphin,b61c15e89c3c,../input/happy-whale-and-dolphin/train_images/3bc40973e4c96d.jpg,dolphin,70
11837,3bca4a19f8be36.jpg,bottlenose_dolphin,02da0e68dccd,../input/happy-whale-and-dolphin/train_images/3bca4a19f8be36.jpg,dolphin,122
11839,3bd1da8f91e416.jpg,minke_whale,4a67e64bd3b7,../input/happy-whale-and-dolphin/train_images/3bd1da8f91e416.jpg,whale,99
11840,3bd22623414f3c.jpg,beluga_whale,16b94609a8b2,../input/happy-whale-and-dolphin/train_images/3bd22623414f3c.jpg,whale,11
11841,3bd26e16600148.jpg,gray_whale,416c48277ab4,../input/happy-whale-and-dolphin/train_images/3bd26e16600148.jpg,whale,11
11845,3bdc2d0ab9b4fd.jpg,humpback_whale,077a5cc373ed,../input/happy-whale-and-dolphin/train_images/3bdc2d0ab9b4fd.jpg,whale,20
11848,3bdf76bf93a008.jpg,false_killer_whale,ffd38c0d37ad,../input/happy-whale-and-dolphin/train_images/3bdf76bf93a008.jpg,whale,32
11851,3be18d6ec4971a.jpg,beluga_whale,c05071b0697f,../input/happy-whale-and-dolphin/train_images/3be18d6ec4971a.jpg,whale,18
11853,3be3ea9ecb24dd.jpg,false_killer_whale,3ee0c96472b9,../input/happy-whale-and-dolphin/train_images/3be3ea9ecb24dd.jpg,whale,23
11854,3be6b131ff5858.jpg,beluga_whale,5185e90ddcb1,../input/happy-whale-and-dolphin/train_images/3be6b131ff5858.jpg,whale,20
11855,3be751ae3df250.jpg,bottlenose_dolphin,951dfcc13838,../input/happy-whale-and-dolphin/train_images/3be751ae3df250.jpg,dolphin,24
11859,3be8bd5aa74746.jpg,gray_whale,e60178a4c756,../input/happy-whale-and-dolphin/train_images/3be8bd5aa74746.jpg,whale,32
11860,3be8e1e7db9af8.jpg,false_killer_whale,19c2bfaa0819,../input/happy-whale-and-dolphin/train_images/3be8e1e7db9af8.jpg,whale,45
11861,3beafc24615e59.jpg,false_killer_whale,8b6ecdf9dee4,../input/happy-whale-and-dolphin/train_images/3beafc24615e59.jpg,whale,24
11862,3beb64e08aee19.jpg,humpback_whale,f263fb6c725a,../input/happy-whale-and-dolphin/train_images/3beb64e08aee19.jpg,whale,30
11863,3bec5f5389e722.jpg,beluga_whale,cf0fd38d30ae,../input/happy-whale-and-dolphin/train_images/3bec5f5389e722.jpg,whale,21
11864,3bee8936dc39e1.jpg,beluga_whale,03eaca1e8a5e,../input/happy-whale-and-dolphin/train_images/3bee8936dc39e1.jpg,whale,30
11865,3bee8d7093a782.jpg,fin_whale,c22d65f2d2f0,../input/happy-whale-and-dolphin/train_images/3bee8d7093a782.jpg,whale,12
11869,3bf8aadb7c4f57.jpg,bottlenose_dolphin,b02718e45a48,../input/happy-whale-and-dolphin/train_images/3bf8aadb7c4f57.jpg,dolphin,29
11871,3bfb09a052e11c.jpg,bottlenose_dolphin,445270d9ad52,../input/happy-whale-and-dolphin/train_images/3bfb09a052e11c.jpg,dolphin,58
11873,3bfccf04992a44.jpg,bottlenose_dolphin,4ddb2eeb5efb,../input/happy-whale-and-dolphin/train_images/3bfccf04992a44.jpg,dolphin,74
11877,3c045ca4100e73.jpg,bottlenose_dolphin,65115a5e60a4,../input/happy-whale-and-dolphin/train_images/3c045ca4100e73.jpg,dolphin,56
11878,3c0536b8041364.jpg,gray_whale,04a9b1cad4d9,../input/happy-whale-and-dolphin/train_images/3c0536b8041364.jpg,whale,23
11880,3c071641f8d685.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/3c071641f8d685.jpg,whale,168
11881,3c07fd5b006a36.jpg,bottlenose_dolphin,c995c043c353,../input/happy-whale-and-dolphin/train_images/3c07fd5b006a36.jpg,dolphin,153
11885,3c13f3a28e9a54.jpg,beluga_whale,057e4babf014,../input/happy-whale-and-dolphin/train_images/3c13f3a28e9a54.jpg,whale,28
11886,3c149618587a50.jpg,bottlenose_dolphin,c995c043c353,../input/happy-whale-and-dolphin/train_images/3c149618587a50.jpg,dolphin,153
11890,3c17f3e94c832f.jpg,humpback_whale,1b434f154c89,../input/happy-whale-and-dolphin/train_images/3c17f3e94c832f.jpg,whale,19
11894,3c1cd4e6385d94.jpg,bottlenose_dolphin,5bf17305f073,../input/happy-whale-and-dolphin/train_images/3c1cd4e6385d94.jpg,dolphin,108
11895,3c22654331aa9f.jpg,false_killer_whale,4b9bc905af99,../input/happy-whale-and-dolphin/train_images/3c22654331aa9f.jpg,whale,37
11899,3c26db0a5c5dec.jpg,killer_whale,60ef0f53e535,../input/happy-whale-and-dolphin/train_images/3c26db0a5c5dec.jpg,whale,12
11901,3c28680b8d02c1.jpg,fin_whale,162420404da3,../input/happy-whale-and-dolphin/train_images/3c28680b8d02c1.jpg,whale,23
11903,3c2cd137d8b797.jpg,killer_whale,3a8a5f684108,../input/happy-whale-and-dolphin/train_images/3c2cd137d8b797.jpg,whale,18
11905,3c2f065ecdd9e5.jpg,bottlenose_dolphin,0e4660baf3f1,../input/happy-whale-and-dolphin/train_images/3c2f065ecdd9e5.jpg,dolphin,79
11906,3c303db1276720.jpg,bottlenose_dolphin,186d0f24c14a,../input/happy-whale-and-dolphin/train_images/3c303db1276720.jpg,dolphin,15
11910,3c3545397292c5.jpg,fin_whale,180c0ab04dcd,../input/happy-whale-and-dolphin/train_images/3c3545397292c5.jpg,whale,122
11911,3c360f2fe83ffe.jpg,beluga_whale,b0c3c901c79e,../input/happy-whale-and-dolphin/train_images/3c360f2fe83ffe.jpg,whale,15
11912,3c3a508846cd45.jpg,beluga_whale,5ac053677ed1,../input/happy-whale-and-dolphin/train_images/3c3a508846cd45.jpg,whale,49
11914,3c3af5cc0e8e91.jpg,bottlenose_dolphin,8bc942512479,../input/happy-whale-and-dolphin/train_images/3c3af5cc0e8e91.jpg,dolphin,82
11916,3c4273bdc363c5.jpg,bottlenose_dolphin,9f3613b5c45b,../input/happy-whale-and-dolphin/train_images/3c4273bdc363c5.jpg,dolphin,90
11918,3c45533bc260dd.jpg,fin_whale,63fa0860b9e6,../input/happy-whale-and-dolphin/train_images/3c45533bc260dd.jpg,whale,11
11920,3c479fd181e878.jpg,minke_whale,4d18b20adff3,../input/happy-whale-and-dolphin/train_images/3c479fd181e878.jpg,whale,60
11921,3c47f0f62c4336.jpg,bottlenose_dolphin,9712ec1d3f84,../input/happy-whale-and-dolphin/train_images/3c47f0f62c4336.jpg,dolphin,40
11924,3c4cc4578f49ce.jpg,beluga_whale,35bc67b3b071,../input/happy-whale-and-dolphin/train_images/3c4cc4578f49ce.jpg,whale,19
11929,3c52f045c1adc2.jpg,bottlenose_dolphin,9e89f8e28807,../input/happy-whale-and-dolphin/train_images/3c52f045c1adc2.jpg,dolphin,141
11930,3c54d7eff41749.jpg,bottlenose_dolphin,c995c043c353,../input/happy-whale-and-dolphin/train_images/3c54d7eff41749.jpg,dolphin,153
11934,3c5a95bbe18456.jpg,beluga_whale,a52e4ad2dbb3,../input/happy-whale-and-dolphin/train_images/3c5a95bbe18456.jpg,whale,44
11936,3c5b962016d122.jpg,bottlenose_dolphin,18dbd44823c7,../input/happy-whale-and-dolphin/train_images/3c5b962016d122.jpg,dolphin,13
11937,3c622812647d65.jpg,humpback_whale,6e8b8fed87af,../input/happy-whale-and-dolphin/train_images/3c622812647d65.jpg,whale,35
11941,3c67a3ae67f163.jpg,beluga_whale,da65f819073c,../input/happy-whale-and-dolphin/train_images/3c67a3ae67f163.jpg,whale,39
11943,3c6ba7a080e68b.jpg,beluga_whale,82e7f8ecd781,../input/happy-whale-and-dolphin/train_images/3c6ba7a080e68b.jpg,whale,39
11948,3c747ae81a13e6.jpg,bottlenose_dolphin,695bb814ce56,../input/happy-whale-and-dolphin/train_images/3c747ae81a13e6.jpg,dolphin,81
11949,3c749ff40d5618.jpg,beluga_whale,7845337998d6,../input/happy-whale-and-dolphin/train_images/3c749ff40d5618.jpg,whale,54
11950,3c74cf3ffe5863.jpg,humpback_whale,614624ba3a13,../input/happy-whale-and-dolphin/train_images/3c74cf3ffe5863.jpg,whale,16
11952,3c74e6e93121f7.jpg,bottlenose_dolphin,281504409737,../input/happy-whale-and-dolphin/train_images/3c74e6e93121f7.jpg,dolphin,143
11953,3c7652df852643.jpg,humpback_whale,469dcda341c4,../input/happy-whale-and-dolphin/train_images/3c7652df852643.jpg,whale,28
11955,3c7a1f1b9fdec9.jpg,spinner_dolphin,3f70120fff3a,../input/happy-whale-and-dolphin/train_images/3c7a1f1b9fdec9.jpg,dolphin,10
11956,3c7af05f3f8d91.jpg,false_killer_whale,9ab8c57f10bc,../input/happy-whale-and-dolphin/train_images/3c7af05f3f8d91.jpg,whale,79
11958,3c7e9e274e67b3.jpg,bottlenose_dolphin,ca886e0b34a3,../input/happy-whale-and-dolphin/train_images/3c7e9e274e67b3.jpg,dolphin,67
11959,3c7f5ed60fd8a8.jpg,humpback_whale,032fd951a415,../input/happy-whale-and-dolphin/train_images/3c7f5ed60fd8a8.jpg,whale,17
11963,3c80963489f15e.jpg,false_killer_whale,e8ac23241df5,../input/happy-whale-and-dolphin/train_images/3c80963489f15e.jpg,whale,42
11964,3c8185158ffab6.jpg,humpback_whale,6a3af6e0c55c,../input/happy-whale-and-dolphin/train_images/3c8185158ffab6.jpg,whale,111
11965,3c81897ff30de8.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/3c81897ff30de8.jpg,whale,168
11967,3c82ef1cd4859c.jpg,gray_whale,69d7ba3ee8f3,../input/happy-whale-and-dolphin/train_images/3c82ef1cd4859c.jpg,whale,27
11968,3c84b31811860d.jpg,false_killer_whale,07a477b6a091,../input/happy-whale-and-dolphin/train_images/3c84b31811860d.jpg,whale,68
11970,3c859f110b9389.jpg,bottlenose_dolphin,8b712d2a5313,../input/happy-whale-and-dolphin/train_images/3c859f110b9389.jpg,dolphin,55
11972,3c870b34b48dda.jpg,false_killer_whale,b602f1224dee,../input/happy-whale-and-dolphin/train_images/3c870b34b48dda.jpg,whale,69
11973,3c87bd6b5dc950.jpg,false_killer_whale,67355c25f841,../input/happy-whale-and-dolphin/train_images/3c87bd6b5dc950.jpg,whale,31
11974,3c88ce107c71fe.jpg,fin_whale,a53b3aeb1e30,../input/happy-whale-and-dolphin/train_images/3c88ce107c71fe.jpg,whale,12
11975,3c89af4595fc54.jpg,bottlenose_dolphin,9712ec1d3f84,../input/happy-whale-and-dolphin/train_images/3c89af4595fc54.jpg,dolphin,40
11978,3c8ced7b57941b.jpg,humpback_whale,938b7e931166,../input/happy-whale-and-dolphin/train_images/3c8ced7b57941b.jpg,whale,135
11982,3c92e2a528392d.jpg,beluga_whale,2caa33bcd020,../input/happy-whale-and-dolphin/train_images/3c92e2a528392d.jpg,whale,25
11983,3c9314f19c7510.jpg,bottlenose_dolphin,0c7efa8795f5,../input/happy-whale-and-dolphin/train_images/3c9314f19c7510.jpg,dolphin,50
11984,3c93a8e9a038de.jpg,beluga_whale,aeae6f5bf5cd,../input/happy-whale-and-dolphin/train_images/3c93a8e9a038de.jpg,whale,44
11985,3c94407c6e9e5c.jpg,false_killer_whale,cca9869bbd74,../input/happy-whale-and-dolphin/train_images/3c94407c6e9e5c.jpg,whale,58
11986,3c9c303e83e11f.jpg,minke_whale,19fbb960f07d,../input/happy-whale-and-dolphin/train_images/3c9c303e83e11f.jpg,whale,154
11989,3c9e7a9f1d7488.jpg,humpback_whale,0b180ad0afa2,../input/happy-whale-and-dolphin/train_images/3c9e7a9f1d7488.jpg,whale,38
11990,3c9fe1ea908749.jpg,bottlenose_dolphin,445270d9ad52,../input/happy-whale-and-dolphin/train_images/3c9fe1ea908749.jpg,dolphin,58
11993,3ca38a5249baa7.jpg,false_killer_whale,814597f508b8,../input/happy-whale-and-dolphin/train_images/3ca38a5249baa7.jpg,whale,53
11994,3ca40c2e6266a7.jpg,bottlenose_dolphin,4ddb2eeb5efb,../input/happy-whale-and-dolphin/train_images/3ca40c2e6266a7.jpg,dolphin,74
11998,3cab56b04c21a9.jpg,bottlenose_dolphin,281504409737,../input/happy-whale-and-dolphin/train_images/3cab56b04c21a9.jpg,dolphin,143
11999,3caf0985a3e83b.jpg,humpback_whale,98995caaa0d3,../input/happy-whale-and-dolphin/train_images/3caf0985a3e83b.jpg,whale,42
12000,3cb0f74d863f08.jpg,humpback_whale,88337c2f4b44,../input/happy-whale-and-dolphin/train_images/3cb0f74d863f08.jpg,whale,10
12002,3cb3098aee06f3.jpg,minke_whale,19fbb960f07d,../input/happy-whale-and-dolphin/train_images/3cb3098aee06f3.jpg,whale,154
12005,3cb77bcfb3869f.jpg,bottlenose_dolphin,211957ad49f1,../input/happy-whale-and-dolphin/train_images/3cb77bcfb3869f.jpg,dolphin,42
12007,3cb8ee116af4c9.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/3cb8ee116af4c9.jpg,whale,400
12008,3cb98dff73ec16.jpg,beluga_whale,122dc7f46c24,../input/happy-whale-and-dolphin/train_images/3cb98dff73ec16.jpg,whale,30
12009,3cb9b696fc25dd.jpg,bottlenose_dolphin,a45625e2e634,../input/happy-whale-and-dolphin/train_images/3cb9b696fc25dd.jpg,dolphin,75
12010,3cbaebd28243fb.jpg,killer_whale,ae35300245c5,../input/happy-whale-and-dolphin/train_images/3cbaebd28243fb.jpg,whale,12
12021,3ccba24c9ca27e.jpg,bottlenose_dolphin,281504409737,../input/happy-whale-and-dolphin/train_images/3ccba24c9ca27e.jpg,dolphin,143
12024,3cd1281c063f98.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/3cd1281c063f98.jpg,whale,168
12025,3cd19c31374e6b.jpg,bottlenose_dolphin,452e1fb9fdd5,../input/happy-whale-and-dolphin/train_images/3cd19c31374e6b.jpg,dolphin,21
12027,3cd5abcac34371.jpg,false_killer_whale,67355c25f841,../input/happy-whale-and-dolphin/train_images/3cd5abcac34371.jpg,whale,31
12028,3cd86fdd40a0c0.jpg,beluga_whale,d3f7b6ee4291,../input/happy-whale-and-dolphin/train_images/3cd86fdd40a0c0.jpg,whale,12
12029,3cdbcf7dd053a6.jpg,humpback_whale,58555c55b575,../input/happy-whale-and-dolphin/train_images/3cdbcf7dd053a6.jpg,whale,24
12032,3ce30aaf11971e.jpg,bottlenose_dolphin,f195c38bcf17,../input/happy-whale-and-dolphin/train_images/3ce30aaf11971e.jpg,dolphin,146
12036,3ce938215f2dc5.jpg,bottlenose_dolphin,48936da899c3,../input/happy-whale-and-dolphin/train_images/3ce938215f2dc5.jpg,dolphin,84
12044,3cf0c6418e86f9.jpg,fin_whale,ea8160d46f8f,../input/happy-whale-and-dolphin/train_images/3cf0c6418e86f9.jpg,whale,49
12047,3cf297826aca8f.jpg,gray_whale,e60178a4c756,../input/happy-whale-and-dolphin/train_images/3cf297826aca8f.jpg,whale,32
12048,3cf3023c669c45.jpg,killer_whale,2deca938549e,../input/happy-whale-and-dolphin/train_images/3cf3023c669c45.jpg,whale,17
12049,3cf4774ddd51ed.jpg,beluga_whale,3d5a4dd24d21,../input/happy-whale-and-dolphin/train_images/3cf4774ddd51ed.jpg,whale,28
12054,3cf8cb693016c6.jpg,false_killer_whale,7ca409a5c15b,../input/happy-whale-and-dolphin/train_images/3cf8cb693016c6.jpg,whale,38
12057,3cfa63a3bbebb7.jpg,humpback_whale,a614fcce14b3,../input/happy-whale-and-dolphin/train_images/3cfa63a3bbebb7.jpg,whale,29
12058,3cfb08d034c07f.jpg,humpback_whale,7362d7a01d00,../input/happy-whale-and-dolphin/train_images/3cfb08d034c07f.jpg,whale,94
12060,3cfb546ea49334.jpg,false_killer_whale,67355c25f841,../input/happy-whale-and-dolphin/train_images/3cfb546ea49334.jpg,whale,31
12061,3cfbf21ace0734.jpg,beluga_whale,1dee71c982e9,../input/happy-whale-and-dolphin/train_images/3cfbf21ace0734.jpg,whale,13
12062,3cfcde8f98920b.jpg,beluga_whale,4698934c7828,../input/happy-whale-and-dolphin/train_images/3cfcde8f98920b.jpg,whale,14
12068,3d02eaa4155c6c.jpg,humpback_whale,9795672a6e73,../input/happy-whale-and-dolphin/train_images/3d02eaa4155c6c.jpg,whale,20
12071,3d062b989a8eba.jpg,minke_whale,114207cab555,../input/happy-whale-and-dolphin/train_images/3d062b989a8eba.jpg,whale,168
12076,3d0b37fa269afa.jpg,bottlenose_dolphin,5f48c2296a0e,../input/happy-whale-and-dolphin/train_images/3d0b37fa269afa.jpg,dolphin,90
12077,3d0baf32e17119.jpg,bottlenose_dolphin,a6e325d8e924,../input/happy-whale-and-dolphin/train_images/3d0baf32e17119.jpg,dolphin,155
12079,3d12b1e17cfced.jpg,beluga_whale,7a8863eb9227,../input/happy-whale-and-dolphin/train_images/3d12b1e17cfced.jpg,whale,33
12080,3d1306617843e9.jpg,bottlenose_dolphin,57e6545ed9aa,../input/happy-whale-and-dolphin/train_images/3d1306617843e9.jpg,dolphin,38
12081,3d1608a8f3a245.jpg,humpback_whale,b2a4a87ffb86,../input/happy-whale-and-dolphin/train_images/3d1608a8f3a245.jpg,whale,30
12086,3d1ab0c6df2cb7.jpg,humpback_whale,027ac44f5b33,../input/happy-whale-and-dolphin/train_images/3d1ab0c6df2cb7.jpg,whale,48
12089,3d1c48414b1a7f.jpg,bottlenose_dolphin,9e89f8e28807,../input/happy-whale-and-dolphin/train_images/3d1c48414b1a7f.jpg,dolphin,141
12094,3d213596fab5ee.jpg,false_killer_whale,55419ffd0ad0,../input/happy-whale-and-dolphin/train_images/3d213596fab5ee.jpg,whale,19
12095,3d2425f261c318.jpg,beluga_whale,9582cc692d85,../input/happy-whale-and-dolphin/train_images/3d2425f261c318.jpg,whale,46
12102,3d296d643b91be.jpg,bottlenose_dolphin,48936da899c3,../input/happy-whale-and-dolphin/train_images/3d296d643b91be.jpg,dolphin,84
12104,3d2c3b36f063fc.jpg,humpback_whale,032fd951a415,../input/happy-whale-and-dolphin/train_images/3d2c3b36f063fc.jpg,whale,17
12106,3d309c3e707b32.jpg,beluga_whale,c3ac200ead2a,../input/happy-whale-and-dolphin/train_images/3d309c3e707b32.jpg,whale,10
12109,3d31ecda4fd533.jpg,beluga_whale,d5d9b19035c4,../input/happy-whale-and-dolphin/train_images/3d31ecda4fd533.jpg,whale,36
12114,3d37dee7b214fa.jpg,humpback_whale,938b7e931166,../input/happy-whale-and-dolphin/train_images/3d37dee7b214fa.jpg,whale,135
12118,3d3fbe71bee277.jpg,humpback_whale,7661d208bc83,../input/happy-whale-and-dolphin/train_images/3d3fbe71bee277.jpg,whale,18
12119,3d40b307e952d9.jpg,false_killer_whale,07a477b6a091,../input/happy-whale-and-dolphin/train_images/3d40b307e952d9.jpg,whale,68
12120,3d4314898acd1e.jpg,bottlenose_dolphin,f195c38bcf17,../input/happy-whale-and-dolphin/train_images/3d4314898acd1e.jpg,dolphin,146
12121,3d4377349b5eb3.jpg,false_killer_whale,9a66d006b36e,../input/happy-whale-and-dolphin/train_images/3d4377349b5eb3.jpg,whale,22
12122,3d4589c27bd8d6.jpg,bottlenose_dolphin,9712ec1d3f84,../input/happy-whale-and-dolphin/train_images/3d4589c27bd8d6.jpg,dolphin,40
12127,3d49e33ff7a76b.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/3d49e33ff7a76b.jpg,whale,400
12128,3d4a11e623b053.jpg,humpback_whale,9795672a6e73,../input/happy-whale-and-dolphin/train_images/3d4a11e623b053.jpg,whale,20
12129,3d4b4069a9b89a.jpg,beluga_whale,a2139d9ef076,../input/happy-whale-and-dolphin/train_images/3d4b4069a9b89a.jpg,whale,11
12133,3d4ed91fc8bcd2.jpg,false_killer_whale,f0aa1422b26f,../input/happy-whale-and-dolphin/train_images/3d4ed91fc8bcd2.jpg,whale,48
12137,3d553bc4e92850.jpg,humpback_whale,fb895ce7bb51,../input/happy-whale-and-dolphin/train_images/3d553bc4e92850.jpg,whale,11
12138,3d558f3d006a88.jpg,false_killer_whale,51a5929d3acb,../input/happy-whale-and-dolphin/train_images/3d558f3d006a88.jpg,whale,30
12140,3d5a0940a659d0.jpg,bottlenose_dolphin,1c96860433c5,../input/happy-whale-and-dolphin/train_images/3d5a0940a659d0.jpg,dolphin,14
12145,3d5f139ef75c45.jpg,humpback_whale,10e758eb503a,../input/happy-whale-and-dolphin/train_images/3d5f139ef75c45.jpg,whale,87
12146,3d61c1a5bea7f1.jpg,beluga_whale,babd014300b7,../input/happy-whale-and-dolphin/train_images/3d61c1a5bea7f1.jpg,whale,48
12147,3d625a53c5c30b.jpg,bottlenose_dolphin,0946ddad373e,../input/happy-whale-and-dolphin/train_images/3d625a53c5c30b.jpg,dolphin,18
12153,3d687e63965bd1.jpg,false_killer_whale,ea6eccb47a48,../input/happy-whale-and-dolphin/train_images/3d687e63965bd1.jpg,whale,40
12158,3d6c5f9fabb315.jpg,false_killer_whale,e5c50e5f2e52,../input/happy-whale-and-dolphin/train_images/3d6c5f9fabb315.jpg,whale,55
12161,3d6d6b86aa1543.jpg,humpback_whale,1a20c92ffe68,../input/happy-whale-and-dolphin/train_images/3d6d6b86aa1543.jpg,whale,51
12162,3d6d9d40382515.jpg,humpback_whale,f36c618eda4a,../input/happy-whale-and-dolphin/train_images/3d6d9d40382515.jpg,whale,45
12163,3d6ef728bc32e0.jpg,beluga_whale,da65f819073c,../input/happy-whale-and-dolphin/train_images/3d6ef728bc32e0.jpg,whale,39
12164,3d6f7cdee3ad50.jpg,minke_whale,37c7aba965a5,../input/happy-whale-and-dolphin/train_images/3d6f7cdee3ad50.jpg,whale,400
12166,3d723f31946dd2.jpg,bottlenose_dolphin,77410a623426,../input/happy-whale-and-dolphin/train_images/3d723f31946dd2.jpg,dolphin,81
12171,3d7e74b357b25c.jpg,bottlenose_dolphin,77410a623426,../input/happy-whale-and-dolphin/train_images/3d7e74b357b25c.jpg,dolphin,81
12172,3d7f4db90000a1.jpg,beluga_whale,99b31059a04e,../input/happy-whale-and-dolphin/train_images/3d7f4db90000a1.jpg,whale,11
12174,3d8059e5015412.jpg,killer_whale,86569ad5d20e,../input/happy-whale-and-dolphin/train_images/3d8059e5015412.jpg,whale,17
12175,3d824c3031f333.jpg,false_killer_whale,60008f293a2b,../input/happy-whale-and-dolphin/train_images/3d824c3031f333.jpg,whale,64
